"FM","KD_JENIS_TRANSAKSI","FG_PENGGANTI","NOMOR_FAKTUR","MASA_PAJAK","TAHUN_PAJAK","TANGGAL_FAKTUR","NPWP","NAMA","ALAMAT_LENGKAP","JUMLAH_DPP","JUMLAH_PPN","JUMLAH_PPNBM","IS_CREDITABLE"
"FM","01","0","0072006456465","12","2020","19/12/2020","210914230432000","PT TUNAS CITRA PANDAWA",,"12130182","1213018","0","1"
"FM","01","0","0072006456466","12","2020","19/12/2020","210914230432000","PT TUNAS CITRA PANDAWA",,"39586182","3958618","0","1"
"FM","01","0","0092003620032","12","2020","30/12/2020","019603844034000","PT GALA PERDANA AGUNG",,"9066600","906660","0","1"
"FM","01","0","0002057262006","12","2020","31/12/2020","755710068402000","PT PUTRA SINAR GAS",,"8000000","800000","0","1"
"FM","01","0","0092006563494","12","2020","30/12/2020","739829067034000","PT JAYA KARYA STEELINDO",,"9363636","936364","0","1"
"FM","01","0","0072083839685","12","2020","04/12/2020","066254723033000","FERGUS WINATA / BINTANG ABADI",,"196000000","19600000","0","1"
"FM","01","0","0062077492977","12","2020","02/12/2020","014681381651000","PT OXYPLAST INDONESIA",,"8700000","870000","0","1"
"FM","01","0","0082095799046","12","2020","04/12/2020","019603844034000","PT GALA PERDANA AGUNG",,"6648840","664884","0","1"
"FM","01","0","0082095799010","12","2020","03/12/2020","019603844034000","PT GALA PERDANA AGUNG",,"2417760","241776","0","1"
"FM","01","0","0062019712583","12","2020","10/12/2020","853049849004000","PT LASINDO INTI MANDIRI",,"3250000","325000","0","1"
"FM","01","0","0002057261770","12","2020","09/12/2020","755710068402000","PT PUTRA SINAR GAS",,"8000000","800000","0","1"
"FM","01","0","0082029804503","12","2020","08/12/2020","026289280451000","PT GRAHA MITRA SEJATI",,"1800000","180000","0","1"
"FM","01","0","0082065752059","12","2020","29/12/2020","013034558073000","PT WARGA DJAJA",,"9751500","975150","0","1"
"FM","01","0","0082065751973","12","2020","23/12/2020","013034558073000","PT WARGA DJAJA",,"3190909","319091","0","1"
"FM","01","0","0082065751938","12","2020","21/12/2020","013034558073000","PT WARGA DJAJA",,"28012500","2801250","0","1"
"FM","01","0","0082065751533","12","2020","11/12/2020","013034558073000","PT WARGA DJAJA",,"6650000","665000","0","1"
"FM","01","0","0012021719585","12","2020","07/12/2020","026710558034000","PT BINAR BESTARI BUANA",,"19404000","1940400","0","1"
"FM","01","0","0012021719576","12","2020","03/12/2020","026710558034000","PT BINAR BESTARI BUANA",,"8100000","810000","0","1"
"FM","01","0","0082065751774","12","2020","18/12/2020","013034558073000","PT WARGA DJAJA",,"69512500","6951250","0","1"
"FM","01","0","0082065751549","12","2020","14/12/2020","013034558073000","PT WARGA DJAJA",,"21818185","2181819","0","1"
"FM","01","0","0012021719575","12","2020","03/12/2020","026710558034000","PT BINAR BESTARI BUANA",,"12936000","1293600","0","1"
"FM","01","0","0072006456380","12","2020","03/12/2020","210914230432000","PT TUNAS CITRA PANDAWA",,"21074182","2107418","0","1"
"FM","01","0","0072006456379","12","2020","03/12/2020","210914230432000","PT TUNAS CITRA PANDAWA",,"41978182","4197818","0","1"
"FM","01","0","0082065751378","12","2020","10/12/2020","013034558073000","PT WARGA DJAJA",,"33200000","3320000","0","1"
"FM","01","0","0072083839680","12","2020","04/12/2020","066254723033000","FERGUS WINATA / BINTANG ABADI",,"139431818","13943182","0","1"
"FM","01","0","0082066517803","12","2020","03/12/2020","027513241039000","PT DIGITAL PRIMA IMAGING",,"7560000","756000","0","1"
"FM","01","0","0082065751377","12","2020","10/12/2020","013034558073000","PT WARGA DJAJA",,"36312500","3631250","0","1"
"FM","01","0","0082066517711","12","2020","01/12/2020","027513241039000","PT DIGITAL PRIMA IMAGING",,"2520000","252000","0","1"
"FM","01","0","0082065751108","12","2020","02/12/2020","013034558073000","PT WARGA DJAJA",,"28012500","2801250","0","1"
"FM","01","0","0062019712574","12","2020","04/12/2020","853049849004000","PT LASINDO INTI MANDIRI",,"1250000","125000","0","1"
"FM","01","0","0082065751107","12","2020","02/12/2020","013034558073000","PT WARGA DJAJA",,"99820000","9982000","0","1"
"FM","01","0","0082065751014","12","2020","01/12/2020","013034558073000","PT WARGA DJAJA",,"6650000","665000","0","1"
"FM","01","0","0002057261693","12","2020","02/12/2020","755710068402000","PT PUTRA SINAR GAS",,"8000000","800000","0","1"
"FM","01","0","0052016856521","12","2020","02/12/2020","020934360451000","PT KURNIA SAKTI",,"17462500","1746250","0","1"
"FM","01","0","0072083839673","12","2020","01/12/2020","066254723033000","FERGUS WINATA / BINTANG ABADI",,"2043636","204364","0","1"
"FM","01","0","0072076153109","12","2020","03/12/2020","014795363631000","PT BADJATECHMAS MESINDOPRATAMA",,"105454548","10545455","0","1"
"FM","01","0","0072082417377","12","2020","05/12/2020","027043934411000","PT SWADAYA MULTIGUNA MANDIRI",,"3591000","359100","0","1"
"FM","01","0","0032148966516","1","2021","25/01/2021","015288806415000","PT CENTRAL SATRYAPERDANA.",,"4172000","417200","0","1"
"FM","01","0","0032148966381","1","2021","20/01/2021","015288806415000","PT CENTRAL SATRYAPERDANA.",,"3962640","396264","0","1"
"FM","01","0","0032148966050","1","2021","14/01/2021","015288806415000","PT CENTRAL SATRYAPERDANA.",,"1051782","105178","0","1"
"FM","01","0","0042116194105","1","2021","21/01/2021","027962547062000","PT MULTI VISCOMINDO",,"8890000","889000","0","1"
"FM","01","0","0082083470934","1","2021","30/12/2020","027915818044000","PT CAKRA ANUGERAH PERKASA",,"16629775","1662977","0","1"
"FM","01","0","0002135596901","1","2021","23/01/2021","013025846092000","PT. ASTRA INTERNATIONAL TBK",,"3893867","389386","0","1"
"FM","01","0","0002052528526","1","2021","12/10/2020","013025846092000","PT. ASTRA INTERNATIONAL TBK",,"1540180","154018","0","1"
"FM","01","0","0002052619545","1","2021","30/10/2020","013025846092000","PT. ASTRA INTERNATIONAL TBK",,"210000","21000","0","1"
"FM","01","0","0022153680880","1","2021","26/01/2021","013180328037000","PT ANEKA BARANG",,"300000","30000","0","1"
"FM","01","0","0092027097464","1","2021","30/12/2020","017745001415000","PT INDAHVARIA EKASELARAS",,"19950000","1995000","0","1"
"FM","01","0","0082057942112","1","2021","10/12/2020","013140827032000","CV SUMBER MAKMUR",,"8720000","872000","0","1"
"FM","01","0","0082082254848","1","2021","07/12/2020","017214487032000","PT SINAR LAUT FASTINDO",,"258545","25855","0","1"
"FM","01","0","0012135620335","1","2021","23/01/2021","026710558034000","PT BINAR BESTARI BUANA",,"2587200","258720","0","1"
"FM","01","0","0012135620328","1","2021","21/01/2021","026710558034000","PT BINAR BESTARI BUANA",,"9800000","980000","0","1"
"FM","01","0","0012135620345","1","2021","27/01/2021","026710558034000","PT BINAR BESTARI BUANA",,"14229600","1422960","0","1"
"FM","01","0","0032148965896","1","2021","12/01/2021","015288806415000","PT CENTRAL SATRYAPERDANA.",,"82463635","8246364","0","1"
"FM","01","0","0032148965698","1","2021","07/01/2021","015288806415000","PT CENTRAL SATRYAPERDANA.",,"804232","80423","0","1"
"FM","01","0","0042101928201","1","2021","21/01/2021","013034558073000","PT WARGA DJAJA",,"17311800","1731180","0","1"
"FM","01","0","0012125116237","1","2021","14/01/2021","027513241039000","PT DIGITAL PRIMA IMAGING",,"3229773","322977","0","1"
"FM","01","0","0022153680856","1","2021","04/01/2021","013180328037000","PT ANEKA BARANG",,"210000","21000","0","1"
"FM","01","0","0032147313942","1","2021","05/01/2021","317989945451000","PT ALPHA GEMILANG MAKMUR",,"96600000","9660000","0","1"
"FM","01","0","0032147313939","1","2021","04/01/2021","317989945451000","PT ALPHA GEMILANG MAKMUR",,"172800000","17280000","0","1"
"FM","01","0","0042107177023","1","2021","07/01/2021","023870306085000","PT INDO KREASI",,"10200000","1020000","0","1"
"FM","01","0","0022112977697","1","2021","04/01/2021","019603844034000","PT GALA PERDANA AGUNG",,"4400000","440000","0","1"
"FM","01","0","0022136476571","1","2021","05/01/2021","755710068402000","PT PUTRA SINAR GAS",,"8000000","800000","0","1"
"FM","01","0","0022138005836","1","2021","05/01/2021","739829067034000","PT JAYA KARYA STEELINDO",,"14454545","1445455","0","1"
"FM","01","0","0042116193858","1","2021","12/01/2021","027962547062000","PT MULTI VISCOMINDO",,"19685000","1968500","0","1"
"FM","01","0","0022112977955","1","2021","09/01/2021","019603844034000","PT GALA PERDANA AGUNG",,"6044400","604440","0","1"
"FM","01","0","0032148965559","1","2021","05/01/2021","015288806415000","PT CENTRAL SATRYAPERDANA.",,"2273289","227328","0","1"
"FM","01","0","0032148965607","1","2021","06/01/2021","015288806415000","PT CENTRAL SATRYAPERDANA.",,"350000","35000","0","1"
"FM","01","0","0032149835703","1","2021","15/01/2021","010709970414000","PT THREE ROYAL LIONS INDUSTRIAL",,"16792380","1679238","0","1"
"FM","01","0","0022136476674","1","2021","14/01/2021","755710068402000","PT PUTRA SINAR GAS",,"4800000","480000","0","1"
"FM","01","0","0032148965675","1","2021","07/01/2021","015288806415000","PT CENTRAL SATRYAPERDANA.",,"12596818","1259682","0","1"
"FM","01","0","0042101927510","1","2021","05/01/2021","013034558073000","PT WARGA DJAJA",,"49050100","4905010","0","1"
"FM","01","0","0022183015814","1","2021","15/01/2021","210914230432000","PT TUNAS CITRA PANDAWA",,"89244000","8924400","0","1"
"FM","01","0","0022183015815","1","2021","15/01/2021","210914230432000","PT TUNAS CITRA PANDAWA",,"4166182","416618","0","1"
"FM","01","0","0012135620300","1","2021","13/01/2021","026710558034000","PT BINAR BESTARI BUANA",,"6860000","686000","0","1"
"FM","01","0","0002113539621","1","2021","13/01/2021","010706570092000","PT COCA - COLA DISTRIBUTION INDONESIA",,"772364","77236","0","1"
"FM","01","0","0022153680873","1","2021","21/01/2021","013180328037000","PT ANEKA BARANG",,"1000000","100000","0","1"
"FM","01","0","0032150006163","1","2021","27/01/2021","017745001415000","PT INDAHVARIA EKASELARAS",,"9131500","913150","0","1"
"FM","01","0","0032147314093","1","2021","28/01/2021","317989945451000","PT ALPHA GEMILANG MAKMUR",,"277500","27750","0","1"
"FM","01","0","0042101928638","1","2021","30/01/2021","013034558073000","PT WARGA DJAJA",,"3352140","335214","0","1"
"FM","01","0","0042101928593","1","2021","29/01/2021","013034558073000","PT WARGA DJAJA",,"1489840","148984","0","1"
"FM","01","0","0042101928518","1","2021","28/01/2021","013034558073000","PT WARGA DJAJA",,"69512500","6951250","0","1"
"FM","01","0","0042101928287","1","2021","22/01/2021","013034558073000","PT WARGA DJAJA",,"18260000","1826000","0","1"
"FM","01","0","0042101928286","1","2021","22/01/2021","013034558073000","PT WARGA DJAJA",,"47102500","4710250","0","1"
"FM","01","0","0042101928261","1","2021","19/01/2021","013034558073000","PT WARGA DJAJA",,"63287500","6328750","0","1"
"FM","01","0","0042101928202","1","2021","21/01/2021","013034558073000","PT WARGA DJAJA",,"68039987","6803999","0","1"
"FM","01","0","0042101928016","1","2021","16/01/2021","013034558073000","PT WARGA DJAJA",,"48600000","4860000","0","1"
"FM","01","0","0042101928015","1","2021","16/01/2021","013034558073000","PT WARGA DJAJA",,"69512500","6951250","0","1"
"FM","01","0","0042101927941","1","2021","14/01/2021","013034558073000","PT WARGA DJAJA",,"25527273","2552728","0","1"
"FM","01","0","0042101927940","1","2021","14/01/2021","013034558073000","PT WARGA DJAJA",,"28012500","2801250","0","1"
"FM","01","0","0042101927857","1","2021","07/01/2021","013034558073000","PT WARGA DJAJA",,"51460000","5146000","0","1"
"FM","01","0","0042101927840","1","2021","06/01/2021","013034558073000","PT WARGA DJAJA",,"5058182","505818","0","1"
"FM","01","0","0042101927730","1","2021","13/01/2021","013034558073000","PT WARGA DJAJA",,"11909091","1190909","0","1"
"FM","01","0","0042101927696","1","2021","09/01/2021","013034558073000","PT WARGA DJAJA",,"69512500","6951250","0","1"
"FM","01","0","0042101927563","1","2021","08/01/2021","013034558073000","PT WARGA DJAJA",,"9751500","975150","0","1"
"FM","01","0","0042101927562","1","2021","08/01/2021","013034558073000","PT WARGA DJAJA",,"850325","85033","0","1"
"FM","01","0","0042101927423","1","2021","04/01/2021","013034558073000","PT WARGA DJAJA",,"69512500","6951250","0","1"
"FM","01","0","0012135620416","2","2021","19/02/2021","026710558034000","PT BINAR BESTARI BUANA",,"3240000","324000","0","1"
"FM","01","0","0022136476994","2","2021","16/02/2021","755710068402000","PT PUTRA SINAR GAS",,"200000","20000","0","1"
"FM","01","0","0022183015956","2","2021","09/02/2021","210914230432000","PT TUNAS CITRA PANDAWA",,"50886364","5088636","0","1"
"FM","01","0","0022183015955","2","2021","09/02/2021","210914230432000","PT TUNAS CITRA PANDAWA",,"24995455","2499545","0","1"
"FM","01","0","0032181139186","2","2021","27/01/2021","026289280451000","PT GRAHA MITRA SEJATI",,"375000","37500","0","1"
"FM","01","0","0032181139184","2","2021","21/01/2021","026289280451000","PT GRAHA MITRA SEJATI",,"588000","58800","0","1"
"FM","01","0","0042101929017","2","2021","10/02/2021","013034558073000","PT WARGA DJAJA",,"86775400","8677539","0","1"
"FM","01","0","0012125116575","2","2021","22/01/2021","027513241039000","PT DIGITAL PRIMA IMAGING",,"2572500","257250","0","1"
"FM","01","0","0012125116574","2","2021","22/01/2021","027513241039000","PT DIGITAL PRIMA IMAGING",,"1732500","173250","0","1"
"FM","01","0","0042116194520","2","2021","03/02/2021","027962547062000","PT MULTI VISCOMINDO",,"4260850","426085","0","1"
"FM","01","0","0042116194588","2","2021","05/02/2021","027962547062000","PT MULTI VISCOMINDO",,"4486550","448655","0","1"
"FM","01","0","0012185296676","2","2021","10/02/2021","018200469026000","PT MEGAH PITA INDONESIA",,"2739000","273900","0","1"
"FM","01","0","0022112685611","2","2021","15/02/2021","012803334441000","PT SAN CENTRAL INDAH",,"55000000","5500000","0","1"
"FM","01","0","0032149835764","2","2021","22/02/2021","010709970414000","PT THREE ROYAL LIONS INDUSTRIAL",,"1688400","168840","0","1"
"FM","01","0","0032148967650","2","2021","16/02/2021","015288806415000","PT CENTRAL SATRYAPERDANA.",,"826000","82600","0","1"
"FM","01","0","0032148967496","2","2021","11/02/2021","015288806415000","PT CENTRAL SATRYAPERDANA.",,"1201455","120146","0","1"
"FM","01","0","0032148967321","2","2021","08/02/2021","015288806415000","PT CENTRAL SATRYAPERDANA.",,"12596818","1259682","0","1"
"FM","01","0","0032148967171","2","2021","05/02/2021","015288806415000","PT CENTRAL SATRYAPERDANA.",,"17995454","1799546","0","1"
"FM","01","0","0032148967153","2","2021","05/02/2021","015288806415000","PT CENTRAL SATRYAPERDANA.",,"3740880","374088","0","1"
"FM","01","0","0032148967086","2","2021","05/02/2021","015288806415000","PT CENTRAL SATRYAPERDANA.",,"7308824","730883","0","1"
"FM","01","0","0032148967170","2","2021","05/02/2021","015288806415000","PT CENTRAL SATRYAPERDANA.",,"8410182","841018","0","1"
"FM","01","0","0032148966716","2","2021","27/01/2021","015288806415000","PT CENTRAL SATRYAPERDANA.",,"6746480","674648","0","1"
"FM","01","0","0032148966656","2","2021","26/01/2021","015288806415000","PT CENTRAL SATRYAPERDANA.",,"1977734","197773","0","1"
"FM","01","0","0032148966522","2","2021","25/01/2021","015288806415000","PT CENTRAL SATRYAPERDANA.",,"1104660","110466","0","1"
"FM","01","0","0032148966780","2","2021","28/01/2021","015288806415000","PT CENTRAL SATRYAPERDANA.",,"19795000","1979500","0","1"
"FM","01","0","0032148966355","2","2021","20/01/2021","015288806415000","PT CENTRAL SATRYAPERDANA.",,"26993182","2699318","0","1"
"FM","01","0","0042101928780","2","2021","02/02/2021","013034558073000","PT WARGA DJAJA",,"744920","74492","0","1"
"FM","01","0","0042101928720","2","2021","01/02/2021","013034558073000","PT WARGA DJAJA",,"2885300","288530","0","1"
"FM","01","0","0042101928667","2","2021","29/01/2021","013034558073000","PT WARGA DJAJA",,"25967700","2596770","0","1"
"FM","01","0","0032147314174","2","2021","06/02/2021","317989945451000","PT ALPHA GEMILANG MAKMUR",,"14880000","1488000","0","1"
"FM","01","0","0032110414039","2","2021","23/02/2021","916727134034000","CV SUNPACK SEJAHTERA ABADI",,"2220000","222000","0","1"
"FM","04","0","0022158116687","2","2021","28/01/2021","719531386435000","PT INDOTAMA DOMESTIK LESTARI",,"20420792","2042079","0","1"
"FM","04","0","0032181757870","2","2021","09/02/2021","016412181015000","PT YAPINDO TRANSPORTAMA",,"23750000","2375000","0","1"
"FM","01","0","0042107177199","2","2021","01/02/2021","023870306085000","PT INDO KREASI",,"10200000","1020000","0","1"
"FM","04","0","0042130010189","2","2021","01/02/2021","027921816044000","CV MERAH JAYA",,"126500","12650","0","1"
"FM","01","0","0012185296637","2","2021","03/02/2021","018200469026000","PT MEGAH PITA INDONESIA",,"5778000","577800","0","1"
"FM","01","0","0032147314141","2","2021","02/02/2021","317989945451000","PT ALPHA GEMILANG MAKMUR",,"605500","60550","0","1"
"FM","01","0","0032148967682","2","2021","17/02/2021","015288806415000","PT CENTRAL SATRYAPERDANA.",,"4262992","426299","0","1"
"FM","01","0","0032148968105","2","2021","25/02/2021","015288806415000","PT CENTRAL SATRYAPERDANA.",,"4272727","427273","0","1"
"FM","01","0","0032148967871","2","2021","22/02/2021","015288806415000","PT CENTRAL SATRYAPERDANA.",,"2039688","203969","0","1"
"FM","01","0","0032148967848","2","2021","19/02/2021","015288806415000","PT CENTRAL SATRYAPERDANA.",,"25733500","2573350","0","1"
"FM","01","0","0032166252952","2","2021","01/02/2021","032909442004000","FARBE PRIMA INDONESIA",,"22461815","2246181","0","1"
"FM","01","1","0032166252992","2","2021","16/02/2021","032909442004000","FARBE PRIMA INDONESIA",,"3659400","365940","0","1"
"FM","01","0","0032148967989","2","2021","23/02/2021","015288806415000","PT CENTRAL SATRYAPERDANA.",,"2398904","239890","0","1"
"FM","01","0","0042101929831","2","2021","27/02/2021","013034558073000","PT WARGA DJAJA",,"69512500","6951250","0","1"
"FM","01","0","0042101929564","2","2021","22/02/2021","013034558073000","PT WARGA DJAJA",,"5105455","510546","0","1"
"FM","01","0","0042101929420","2","2021","18/02/2021","013034558073000","PT WARGA DJAJA",,"15272755","1527276","0","1"
"FM","01","0","0042101929342","2","2021","17/02/2021","013034558073000","PT WARGA DJAJA",,"12035000","1203500","0","1"
"FM","01","0","0042101929168","2","2021","15/02/2021","013034558073000","PT WARGA DJAJA",,"69512500","6951250","0","1"
"FM","01","0","0042101929119","2","2021","11/02/2021","013034558073000","PT WARGA DJAJA",,"5105455","510546","0","1"
"FM","01","0","0042101928984","2","2021","08/02/2021","013034558073000","PT WARGA DJAJA",,"60382500","6038250","0","1"
"FM","01","0","0042101928975","2","2021","08/02/2021","013034558073000","PT WARGA DJAJA",,"5105455","510546","0","1"
"FM","01","0","0042101928918","2","2021","04/02/2021","013034558073000","PT WARGA DJAJA",,"5058182","505818","0","1"
"FM","01","0","0042101929686","2","2021","24/02/2021","013034558073000","PT WARGA DJAJA",,"3423750","342375","0","1"
"FM","01","0","0042101929680","2","2021","24/02/2021","013034558073000","PT WARGA DJAJA",,"3423750","342375","0","1"
"FM","01","0","0042101928810","2","2021","03/02/2021","013034558073000","PT WARGA DJAJA",,"36363642","3636364","0","1"
"FM","01","0","0042101928795","2","2021","03/02/2021","013034558073000","PT WARGA DJAJA",,"850325","85033","0","1"
"FM","01","0","0042101928794","2","2021","03/02/2021","013034558073000","PT WARGA DJAJA",,"41500000","4150000","0","1"
"FM","01","0","0042101928692","2","2021","01/02/2021","013034558073000","PT WARGA DJAJA",,"16185000","1618500","0","1"
"FM","01","0","0042101929833","2","2021","27/02/2021","013034558073000","PT WARGA DJAJA",,"14300000","1430000","0","1"
"FM","01","0","0042101929580","2","2021","23/02/2021","013034558073000","PT WARGA DJAJA",,"69512500","6951250","0","1"
"FM","01","0","0032148967736","2","2021","17/02/2021","015288806415000","PT CENTRAL SATRYAPERDANA.",,"564800","56480","0","1"
"FM","01","0","0032148967611","2","2021","16/02/2021","015288806415000","PT CENTRAL SATRYAPERDANA.",,"11800000","1180000","0","1"
"FM","01","0","0032148967534","2","2021","11/02/2021","015288806415000","PT CENTRAL SATRYAPERDANA.",,"11451520","1145152","0","1"
"FM","01","0","0032148967737","2","2021","17/02/2021","015288806415000","PT CENTRAL SATRYAPERDANA.",,"53409090","5340909","0","1"
"FM","01","0","0042101929622","2","2021","23/02/2021","013034558073000","PT WARGA DJAJA",,"18151100","1815110","0","1"
"FM","01","0","0042101929621","2","2021","23/02/2021","013034558073000","PT WARGA DJAJA",,"20197100","2019710","0","1"
"FM","01","0","0042101929610","2","2021","23/02/2021","013034558073000","PT WARGA DJAJA",,"1117380","111738","0","1"
"FM","01","0","0022112685915","2","2021","24/02/2021","012803334441000","PT SAN CENTRAL INDAH",,"6126450","612645","0","1"
"FM","01","0","0042101929174","2","2021","16/02/2021","013034558073000","PT WARGA DJAJA",,"1862300","186230","0","1"
"FM","04","1","0022158116874","2","2021","22/02/2021","719531386435000","PT INDOTAMA DOMESTIK LESTARI",,"40841584","4084158","0","1"
"FM","04","0","0022158116873","2","2021","22/02/2021","719531386435000","PT INDOTAMA DOMESTIK LESTARI",,"1450000","145000","0","1"
"FM","01","0","0042102412590","2","2021","23/02/2021","022885974451000","PT KARYA MANDIRI GUNA",,"9975000","997500","0","1"
"FM","01","0","0042107077835","2","2021","02/02/2021","066254723033000","FERGUS WINATA / BINTANG ABADI",,"14974546","1497454","0","1"
"FM","01","0","0022138006336","2","2021","03/02/2021","739829067034000","PT JAYA KARYA STEELINDO",,"3000000","300000","0","1"
"FM","04","0","0052117861198","2","2021","16/02/2021","027921816044000","CV MERAH JAYA",,"65000","6500","0","1"
"FM","04","0","0052117860444","2","2021","24/02/2021","027921816044000","CV MERAH JAYA",,"1234350","123435","0","1"
"FM","01","0","0032146295927","2","2021","24/02/2021","014681381651000","PT OXYPLAST INDONESIA",,"4650000","465000","0","1"
"FM","01","0","0032150006343","2","2021","18/02/2021","017745001415000","PT INDAHVARIA EKASELARAS",,"5859000","585900","0","1"
"FM","01","0","0022195498272","2","2021","03/02/2021","020379095036000","PT BUANA JAYA PAPERINDO",,"3931818","393181","0","1"
"FM","01","1","0032166252992","2","2021","16/02/2021","032909442004000","FARBE PRIMA INDONESIA","","3659400","365940","0","1"
"FM","04","1","0022158116874","2","2021","22/02/2021","719531386435000","PT INDOTAMA DOMESTIK LESTARI","","40841584","4084158","0","1"
"FM","01","0","0032148968977","3","2021","16/03/2021","015288806415000","PT CENTRAL SATRYAPERDANA.","","27713000","2771300","0","1"
"FM","01","0","0032148968957","3","2021","16/03/2021","015288806415000","PT CENTRAL SATRYAPERDANA.","","3422701","342270","0","1"
"FM","01","0","0042116196399","3","2021","26/03/2021","027962547062000","PT MULTI VISCOMINDO","","3873500","387350","0","1"
"FM","01","0","0042101930789","3","2021","24/03/2021","013034558073000","PT WARGA DJAJA","","41839090","4183910","0","1"
"FM","01","0","0032181139222","3","2021","06/03/2021","026289280451000","PT GRAHA MITRA SEJATI","","4483817","448381","0","1"
"FM","01","0","0032181139223","3","2021","13/03/2021","026289280451000","PT GRAHA MITRA SEJATI","","2476726","247672","0","1"
"FM","01","0","0002113632086","3","2021","25/03/2021","010706570092000","PT COCA - COLA DISTRIBUTION INDONESIA","","13636468","1363647","0","1"
"FM","01","0","0032181139235","3","2021","30/03/2021","026289280451000","PT GRAHA MITRA SEJATI","","124494960","12449496","0","1"
"FM","01","0","0032199748267","3","2021","27/03/2021","027638220451000","PT PRIMANUSA SEJATI","","20090909","2009090","0","1"
"FM","01","0","0012185296920","3","2021","24/03/2021","018200469026000","PT MEGAH PITA INDONESIA","","3802000","380200","0","1"
"FM","01","0","0042107077849","3","2021","01/03/2021","066254723033000","FERGUS WINATA / BINTANG ABADI","","2863637","286363","0","1"
"FM","01","0","0022195498408","3","2021","15/03/2021","020379095036000","PT BUANA JAYA PAPERINDO","","7018455","701845","0","1"
"FM","01","0","0042102412581","3","2021","01/02/2021","022885974451000","PT KARYA MANDIRI GUNA","","22000000","2200000","0","1"
"FM","01","0","0042102412591","3","2021","01/03/2021","022885974451000","PT KARYA MANDIRI GUNA","","39900000","3990000","0","1"
"FM","01","0","0042102412606","3","2021","26/03/2021","022885974451000","PT KARYA MANDIRI GUNA","","14300000","1430000","0","1"
"FM","01","0","0012125318429","3","2021","26/03/2021","013089883007000","PT LAUTAN BERLIAN UTAMA MOTOR","","7941195","794119","0","1"
"FM","01","0","0032181139206","3","2021","22/02/2021","026289280451000","PT GRAHA MITRA SEJATI","","1380000","138000","0","1"
"FM","01","0","0032181139205","3","2021","22/02/2021","026289280451000","PT GRAHA MITRA SEJATI","","3636364","363636","0","1"
"FM","01","0","0032181139194","3","2021","02/02/2021","026289280451000","PT GRAHA MITRA SEJATI","","2254000","225400","0","1"
"FM","01","0","0042101930694","3","2021","19/03/2021","013034558073000","PT WARGA DJAJA","","8937500","893750","0","1"
"FM","01","0","0042101930690","3","2021","19/03/2021","013034558073000","PT WARGA DJAJA","","50050000","5005002","0","1"
"FM","01","0","0042101930693","3","2021","19/03/2021","013034558073000","PT WARGA DJAJA","","95220000","9522000","0","1"
"FM","01","0","0032110414047","3","2021","19/03/2021","916727134034000","CV SUNPACK SEJAHTERA ABADI","","2220000","222000","0","1"
"FM","01","0","0042107077845","3","2021","15/03/2021","066254723033000","FERGUS WINATA / BINTANG ABADI","","4651363","465137","0","1"
"FM","01","0","0032148968556","3","2021","08/03/2021","015288806415000","PT CENTRAL SATRYAPERDANA.","","1485000","148500","0","1"
"FM","01","0","0032148968297","3","2021","01/03/2021","015288806415000","PT CENTRAL SATRYAPERDANA.","","3959000","395900","0","1"
"FM","01","0","0032146296210","3","2021","25/03/2021","014681381651000","PT OXYPLAST INDONESIA","","4650000","465000","0","1"
"FM","01","0","0042107177407","3","2021","01/03/2021","023870306085000","PT INDO KREASI","","11000000","1100000","0","1"
"FM","01","0","0052131011602","3","2021","01/03/2021","317989945451000","PT ALPHA GEMILANG MAKMUR","","7055000","705500","0","1"
"FM","01","0","0052131011610","3","2021","04/03/2021","317989945451000","PT ALPHA GEMILANG MAKMUR","","35422920","3542292","0","1"
"FM","01","0","0042116982070","3","2021","04/03/2021","061077129041000","LAUW KIAN ONG/SUGENGPRANOTO","","56050000","5605000","0","1"
"FM","04","0","0052117860460","3","2021","01/03/2021","027921816044000","CV MERAH JAYA","","128450","12845","0","1"
"FM","04","1","0052117861199","3","2021","08/03/2021","027921816044000","CV MERAH JAYA","","2772000","277200","0","1"
"FM","01","0","0022183016097","3","2021","04/03/2021","210914230432000","PT TUNAS CITRA PANDAWA","","35159091","3515909","0","1"
"FM","01","0","0042102412599","3","2021","10/03/2021","022885974451000","PT KARYA MANDIRI GUNA","","2200000","220000","0","1"
"FM","01","0","0042102412598","3","2021","09/03/2021","022885974451000","PT KARYA MANDIRI GUNA","","39900000","3990000","0","1"
"FM","01","0","0012185296771","3","2021","01/03/2021","018200469026000","PT MEGAH PITA INDONESIA","","4850000","485000","0","1"
"FM","01","0","0042101930173","3","2021","08/03/2021","013034558073000","PT WARGA DJAJA","","28600000","2860000","0","1"
"FM","04","0","0052153265937","3","2021","16/03/2021","027921816044000","CV MERAH JAYA","","131950","13195","0","1"
"FM","01","0","0002113595442","3","2021","03/03/2021","010706570092000","PT COCA - COLA DISTRIBUTION INDONESIA","","772364","77236","0","1"
"FM","01","0","0012135620485","3","2021","16/03/2021","026710558034000","PT BINAR BESTARI BUANA","","4200000","420000","0","1"
"FM","01","0","0012185296822","3","2021","08/03/2021","018200469026000","PT MEGAH PITA INDONESIA","","14400000","1440000","0","1"
"FM","01","0","0012185296890","3","2021","18/03/2021","018200469026000","PT MEGAH PITA INDONESIA","","5763000","576300","0","1"
